Merk,Model,Uitvoering,Modeljaar,Fiscale waarde,Energiebron,Transmissie,CO2-Uitstoot (g/km),Aantal zitplaatsen,Looptijd,Jaarkilometrage,Leaseprijs/mnd
Audi,A1 Sportback,25 TFSI S tronic S edition,2025,37540,Benzine,Automaat,129,5,60,20000,632
Audi,A1 Sportback,25 TFSI S tronic S edition,2025,37540,Benzine,Automaat,129,5,60,30000,676
Audi,A1 Sportback,25 TFSI S tronic S edition,2025,37540,Benzine,Automaat,129,5,60,40000,723
Audi,A1 Sportback,25 TFSI S tronic Advanced edition,2025,35740,Benzine,Automaat,128,5,36,20000,697
Audi,A1 Sportback,25 TFSI S tronic Advanced edition,2025,35740,Benzine,Automaat,128,5,36,30000,744
Audi,A1 Sportback,25 TFSI S tronic Advanced edition,2025,35740,Benzine,Automaat,128,5,36,40000,791
Audi,A1 Sportback,25 TFSI S tronic Advanced edition,2025,35740,Benzine,Automaat,128,5,48,20000,644
Audi,A1 Sportback,25 TFSI S tronic Advanced edition,2025,35740,Benzine,Automaat,128,5,48,30000,690
Audi,A1 Sportback,25 TFSI S tronic Advanced edition,2025,35740,Benzine,Automaat,128,5,48,40000,734
Audi,A1 Sportback,25 TFSI S tronic Advanced edition,2025,35740,Benzine,Automaat,128,5,60,20000,611
Audi,A1 Sportback,25 TFSI S tronic Advanced edition,2025,35740,Benzine,Automaat,128,5,60,30000,654
Audi,A1 Sportback,25 TFSI S tronic Advanced edition,2025,35740,Benzine,Automaat,128,5,60,40000,701
Audi,A3 allstreet,40 TFSIE S tronic Advanced edition,2025,46115,Hybride,Automaat,7,5,36,20000,883
Audi,A3 allstreet,40 TFSIE S tronic Advanced edition,2025,46115,Hybride,Automaat,7,5,36,30000,942
Audi,A3 allstreet,40 TFSIE S tronic Advanced edition,2025,46115,Hybride,Automaat,7,5,36,40000,999
Audi,A3 allstreet,40 TFSIE S tronic Advanced edition,2025,46115,Hybride,Automaat,7,5,48,20000,810
Audi,A3 allstreet,40 TFSIE S tronic Advanced edition,2025,46115,Hybride,Automaat,7,5,48,30000,866
Audi,A3 allstreet,40 TFSIE S tronic Advanced edition,2025,46115,Hybride,Automaat,7,5,48,40000,920
Audi,A3 allstreet,40 TFSIE S tronic Advanced edition,2025,46115,Hybride,Automaat,7,5,60,20000,765
Audi,A3 allstreet,40 TFSIE S tronic Advanced edition,2025,46115,Hybride,Automaat,7,5,60,30000,818
Audi,A3 allstreet,40 TFSIE S tronic Advanced edition,2025,46115,Hybride,Automaat,7,5,60,40000,876
Audi,A3 Limousine,35 TFSI mhev S tronic Pro Line,2025,41155,Benzine,Automaat,118,5,36,20000,747
Audi,A3 Limousine,35 TFSI mhev S tronic Pro Line,2025,41155,Benzine,Automaat,118,5,36,30000,799
Audi,A3 Limousine,35 TFSI mhev S tronic Pro Line,2025,41155,Benzine,Automaat,118,5,36,40000,850
Audi,A3 Limousine,35 TFSI mhev S tronic Pro Line,2025,41155,Benzine,Automaat,118,5,48,20000,699
Audi,A3 Limousine,35 TFSI mhev S tronic Pro Line,2025,41155,Benzine,Automaat,118,5,48,30000,748
Audi,A3 Limousine,35 TFSI mhev S tronic Pro Line,2025,41155,Benzine,Automaat,118,5,48,40000,795
Audi,A3 Limousine,35 TFSI mhev S tronic Pro Line,2025,41155,Benzine,Automaat,118,5,60,20000,668
Audi,A3 Limousine,35 TFSI mhev S tronic Pro Line,2025,41155,Benzine,Automaat,118,5,60,30000,714
Audi,A3 Limousine,35 TFSI mhev S tronic Pro Line,2025,41155,Benzine,Automaat,118,5,60,40000,763
Audi,A3 Limousine,35 TFSI mhev S tronic S edition,2025,47155,Benzine,Automaat,120,5,36,20000,857
Audi,A3 Limousine,35 TFSI mhev S tronic S edition,2025,47155,Benzine,Automaat,120,5,36,30000,914
Audi,A3 Limousine,35 TFSI mhev S tronic S edition,2025,47155,Benzine,Automaat,120,5,36,40000,969
Audi,A3 Limousine,35 TFSI mhev S tronic S edition,2025,47155,Benzine,Automaat,120,5,48,20000,795
Audi,A3 Limousine,35 TFSI mhev S tronic S edition,2025,47155,Benzine,Automaat,120,5,48,30000,848
Audi,A3 Limousine,35 TFSI mhev S tronic S edition,2025,47155,Benzine,Automaat,120,5,48,40000,899
Audi,A3 Limousine,35 TFSI mhev S tronic S edition,2025,47155,Benzine,Automaat,120,5,60,20000,754
Audi,A3 Limousine,35 TFSI mhev S tronic S edition,2025,47155,Benzine,Automaat,120,5,60,30000,803
Audi,A3 Limousine,35 TFSI mhev S tronic S edition,2025,47155,Benzine,Automaat,120,5,60,40000,856
Audi,A3 Limousine,35 TFSI mhev S tronic Advanced edition,2025,44155,Benzine,Automaat,119,5,36,20000,812
Audi,A3 Limousine,35 TFSI mhev S tronic Advanced edition,2025,44155,Benzine,Automaat,119,5,36,30000,867
Audi,A3 Limousine,35 TFSI mhev S tronic Advanced edition,2025,44155,Benzine,Automaat,119,5,36,40000,921
Audi,A3 Limousine,35 TFSI mhev S tronic Advanced edition,2025,44155,Benzine,Automaat,119,5,48,20000,755
Audi,A3 Limousine,35 TFSI mhev S tronic Advanced edition,2025,44155,Benzine,Automaat,119,5,48,30000,806
Audi,A3 Limousine,35 TFSI mhev S tronic Advanced edition,2025,44155,Benzine,Automaat,119,5,48,40000,856
Audi,A3 Limousine,35 TFSI mhev S tronic Advanced edition,2025,44155,Benzine,Automaat,119,5,60,20000,718
Audi,A3 Limousine,35 TFSI mhev S tronic Advanced edition,2025,44155,Benzine,Automaat,119,5,60,30000,766
Audi,A3 Limousine,35 TFSI mhev S tronic Advanced edition,2025,44155,Benzine,Automaat,119,5,60,40000,817
Audi,A3 Limousine,30 TFSI mhev S tronic S edition,2025,44155,Benzine,Automaat,120,5,36,20000,812
Audi,A3 Limousine,30 TFSI mhev S tronic S edition,2025,44155,Benzine,Automaat,120,5,36,30000,866
Audi,A3 Limousine,30 TFSI mhev S tronic S edition,2025,44155,Benzine,Automaat,120,5,36,40000,918
Audi,A3 Limousine,30 TFSI mhev S tronic S edition,2025,44155,Benzine,Automaat,120,5,48,20000,754
Audi,A3 Limousine,30 TFSI mhev S tronic S edition,2025,44155,Benzine,Automaat,120,5,48,30000,804
Audi,A3 Limousine,30 TFSI mhev S tronic S edition,2025,44155,Benzine,Automaat,120,5,48,40000,853
Audi,A3 Limousine,30 TFSI mhev S tronic S edition,2025,44155,Benzine,Automaat,120,5,60,20000,716
Audi,A3 Limousine,30 TFSI mhev S tronic S edition,2025,44155,Benzine,Automaat,120,5,60,30000,763
Audi,A3 Limousine,30 TFSI mhev S tronic S edition,2025,44155,Benzine,Automaat,120,5,60,40000,813
Audi,A3 Limousine,30 TFSI mhev S tronic Pro Line,2025,39155,Benzine,Automaat,118,5,36,20000,720
Audi,A3 Limousine,30 TFSI mhev S tronic Pro Line,2025,39155,Benzine,Automaat,118,5,36,30000,770
Audi,A3 Limousine,30 TFSI mhev S tronic Pro Line,2025,39155,Benzine,Automaat,118,5,36,40000,818
Audi,A3 Limousine,30 TFSI mhev S tronic Pro Line,2025,39155,Benzine,Automaat,118,5,48,20000,674
Audi,A3 Limousine,30 TFSI mhev S tronic Pro Line,2025,39155,Benzine,Automaat,118,5,48,30000,720
Audi,A3 Limousine,30 TFSI mhev S tronic Pro Line,2025,39155,Benzine,Automaat,118,5,48,40000,766
Audi,A3 Limousine,30 TFSI mhev S tronic Pro Line,2025,39155,Benzine,Automaat,118,5,60,20000,644
Audi,A3 Limousine,30 TFSI mhev S tronic Pro Line,2025,39155,Benzine,Automaat,118,5,60,30000,688
Audi,A3 Limousine,30 TFSI mhev S tronic Pro Line,2025,39155,Benzine,Automaat,118,5,60,40000,735
Audi,A3 Limousine,30 TFSI mhev S tronic Advanced edition,2025,41655,Benzine,Automaat,119,5,36,20000,777
Audi,A3 Limousine,30 TFSI mhev S tronic Advanced edition,2025,41655,Benzine,Automaat,119,5,36,30000,829
Audi,A3 Limousine,30 TFSI mhev S tronic Advanced edition,2025,41655,Benzine,Automaat,119,5,36,40000,880
Audi,A3 Limousine,30 TFSI mhev S tronic Advanced edition,2025,41655,Benzine,Automaat,119,5,48,20000,723
Audi,A3 Limousine,30 TFSI mhev S tronic Advanced edition,2025,41655,Benzine,Automaat,119,5,48,30000,771
Audi,A3 Limousine,30 TFSI mhev S tronic Advanced edition,2025,41655,Benzine,Automaat,119,5,48,40000,818
Audi,A3 Limousine,30 TFSI mhev S tronic Advanced edition,2025,41655,Benzine,Automaat,119,5,60,20000,687
Audi,A3 Limousine,30 TFSI mhev S tronic Advanced edition,2025,41655,Benzine,Automaat,119,5,60,30000,733
Audi,A3 Limousine,30 TFSI mhev S tronic Advanced edition,2025,41655,Benzine,Automaat,119,5,60,40000,782
Audi,A3 Sportback,35 TFSI mhev S tronic Pro Line,2025,40655,Benzine,Automaat,120,5,36,20000,742
Audi,A3 Sportback,35 TFSI mhev S tronic Pro Line,2025,40655,Benzine,Automaat,120,5,36,30000,794
Audi,A3 Sportback,35 TFSI mhev S tronic Pro Line,2025,40655,Benzine,Automaat,120,5,36,40000,844
Audi,A3 Sportback,35 TFSI mhev S tronic Pro Line,2025,40655,Benzine,Automaat,120,5,48,20000,695
Audi,A3 Sportback,35 TFSI mhev S tronic Pro Line,2025,40655,Benzine,Automaat,120,5,48,30000,743
Audi,A3 Sportback,35 TFSI mhev S tronic Pro Line,2025,40655,Benzine,Automaat,120,5,48,40000,790
Audi,A3 Sportback,35 TFSI mhev S tronic Pro Line,2025,40655,Benzine,Automaat,120,5,60,20000,663
Audi,A3 Sportback,35 TFSI mhev S tronic Pro Line,2025,40655,Benzine,Automaat,120,5,60,30000,709
Audi,A3 Sportback,35 TFSI mhev S tronic Pro Line,2025,40655,Benzine,Automaat,120,5,60,40000,758
Audi,A3 Sportback,35 TFSI mhev S tronic S edition,2025,46655,Benzine,Automaat,122,5,36,20000,852
Audi,A3 Sportback,35 TFSI mhev S tronic S edition,2025,46655,Benzine,Automaat,122,5,36,30000,908
Audi,A3 Sportback,35 TFSI mhev S tronic S edition,2025,46655,Benzine,Automaat,122,5,36,40000,963
Audi,A3 Sportback,35 TFSI mhev S tronic S edition,2025,46655,Benzine,Automaat,122,5,48,20000,790
Audi,A3 Sportback,35 TFSI mhev S tronic S edition,2025,46655,Benzine,Automaat,122,5,48,30000,842
Audi,A3 Sportback,35 TFSI mhev S tronic S edition,2025,46655,Benzine,Automaat,122,5,48,40000,893
Audi,A3 Sportback,35 TFSI mhev S tronic S edition,2025,46655,Benzine,Automaat,122,5,60,20000,749
Audi,A3 Sportback,35 TFSI mhev S tronic S edition,2025,46655,Benzine,Automaat,122,5,60,30000,798
Audi,A3 Sportback,35 TFSI mhev S tronic S edition,2025,46655,Benzine,Automaat,122,5,60,40000,850
Audi,A3 Sportback,35 TFSI mhev S tronic Advanced edition,2025,43655,Benzine,Automaat,122,5,36,20000,808
Audi,A3 Sportback,35 TFSI mhev S tronic Advanced edition,2025,43655,Benzine,Automaat,122,5,36,30000,863
Audi,A3 Sportback,35 TFSI mhev S tronic Advanced edition,2025,43655,Benzine,Automaat,122,5,36,40000,915
Audi,A3 Sportback,35 TFSI mhev S tronic Advanced edition,2025,43655,Benzine,Automaat,122,5,48,20000,751
Audi,A3 Sportback,35 TFSI mhev S tronic Advanced edition,2025,43655,Benzine,Automaat,122,5,48,30000,802
Audi,A3 Sportback,35 TFSI mhev S tronic Advanced edition,2025,43655,Benzine,Automaat,122,5,48,40000,851
Audi,A3 Sportback,35 TFSI mhev S tronic Advanced edition,2025,43655,Benzine,Automaat,122,5,60,20000,714
Audi,A3 Sportback,35 TFSI mhev S tronic Advanced edition,2025,43655,Benzine,Automaat,122,5,60,30000,761
Audi,A3 Sportback,35 TFSI mhev S tronic Advanced edition,2025,43655,Benzine,Automaat,122,5,60,40000,812
Audi,A3 Sportback,45 TFSIE S tronic S edition Competition,2025,51115,Hybride,Automaat,8,5,36,20000,957
Audi,A3 Sportback,45 TFSIE S tronic S edition Competition,2025,51115,Hybride,Automaat,8,5,36,30000,1021
Audi,A3 Sportback,45 TFSIE S tronic S edition Competition,2025,51115,Hybride,Automaat,8,5,36,40000,1083
Audi,A3 Sportback,45 TFSIE S tronic S edition Competition,2025,51115,Hybride,Automaat,8,5,48,20000,876
Audi,A3 Sportback,45 TFSIE S tronic S edition Competition,2025,51115,Hybride,Automaat,8,5,48,30000,937
Audi,A3 Sportback,45 TFSIE S tronic S edition Competition,2025,51115,Hybride,Automaat,8,5,48,40000,996
Audi,A3 Sportback,45 TFSIE S tronic S edition Competition,2025,51115,Hybride,Automaat,8,5,60,20000,827
Audi,A3 Sportback,45 TFSIE S tronic S edition Competition,2025,51115,Hybride,Automaat,8,5,60,30000,884
Audi,A3 Sportback,45 TFSIE S tronic S edition Competition,2025,51115,Hybride,Automaat,8,5,60,40000,948
Audi,A3 Sportback,40 TFSIE S tronic Pro Line,2025,42615,Hybride,Automaat,6,5,36,20000,799
Audi,A3 Sportback,40 TFSIE S tronic Pro Line,2025,42615,Hybride,Automaat,6,5,36,30000,854
Audi,A3 Sportback,40 TFSIE S tronic Pro Line,2025,42615,Hybride,Automaat,6,5,36,40000,907
Audi,A3 Sportback,40 TFSIE S tronic Pro Line,2025,42615,Hybride,Automaat,6,5,48,20000,739
Audi,A3 Sportback,40 TFSIE S tronic Pro Line,2025,42615,Hybride,Automaat,6,5,48,30000,791
Audi,A3 Sportback,40 TFSIE S tronic Pro Line,2025,42615,Hybride,Automaat,6,5,48,40000,841
Audi,A3 Sportback,40 TFSIE S tronic Pro Line,2025,42615,Hybride,Automaat,6,5,60,20000,702
Audi,A3 Sportback,40 TFSIE S tronic Pro Line,2025,42615,Hybride,Automaat,6,5,60,30000,751
Audi,A3 Sportback,40 TFSIE S tronic Pro Line,2025,42615,Hybride,Automaat,6,5,60,40000,806
Audi,A3 Sportback,40 TFSIE S tronic Advanced edition,2025,45115,Hybride,Automaat,7,5,36,20000,867
Audi,A3 Sportback,40 TFSIE S tronic Advanced edition,2025,45115,Hybride,Automaat,7,5,36,30000,924
Audi,A3 Sportback,40 TFSIE S tronic Advanced edition,2025,45115,Hybride,Automaat,7,5,36,40000,978
Audi,A3 Sportback,40 TFSIE S tronic Advanced edition,2025,45115,Hybride,Automaat,7,5,48,20000,796
Audi,A3 Sportback,40 TFSIE S tronic Advanced edition,2025,45115,Hybride,Automaat,7,5,48,30000,849
Audi,A3 Sportback,40 TFSIE S tronic Advanced edition,2025,45115,Hybride,Automaat,7,5,48,40000,900
Audi,A3 Sportback,40 TFSIE S tronic Advanced edition,2025,45115,Hybride,Automaat,7,5,60,20000,751
Audi,A3 Sportback,40 TFSIE S tronic Advanced edition,2025,45115,Hybride,Automaat,7,5,60,30000,802
Audi,A3 Sportback,40 TFSIE S tronic Advanced edition,2025,45115,Hybride,Automaat,7,5,60,40000,857
Audi,A3 Sportback,30 TFSI mhev S tronic S edition,2025,43655,Benzine,Automaat,122,5,36,20000,806
Audi,A3 Sportback,30 TFSI mhev S tronic S edition,2025,43655,Benzine,Automaat,122,5,36,30000,859
Audi,A3 Sportback,30 TFSI mhev S tronic S edition,2025,43655,Benzine,Automaat,122,5,36,40000,911
Audi,A3 Sportback,30 TFSI mhev S tronic S edition,2025,43655,Benzine,Automaat,122,5,48,20000,749
Audi,A3 Sportback,30 TFSI mhev S tronic S edition,2025,43655,Benzine,Automaat,122,5,48,30000,798
Audi,A3 Sportback,30 TFSI mhev S tronic S edition,2025,43655,Benzine,Automaat,122,5,48,40000,846
Audi,A3 Sportback,30 TFSI mhev S tronic S edition,2025,43655,Benzine,Automaat,122,5,60,20000,711
Audi,A3 Sportback,30 TFSI mhev S tronic S edition,2025,43655,Benzine,Automaat,122,5,60,30000,757
Audi,A3 Sportback,30 TFSI mhev S tronic S edition,2025,43655,Benzine,Automaat,122,5,60,40000,806
Audi,A3 Sportback,30 TFSI mhev S tronic Pro Line,2025,38655,Benzine,Automaat,120,5,36,20000,715
Audi,A3 Sportback,30 TFSI mhev S tronic Pro Line,2025,38655,Benzine,Automaat,120,5,36,30000,764
Audi,A3 Sportback,30 TFSI mhev S tronic Pro Line,2025,38655,Benzine,Automaat,120,5,36,40000,811
Audi,A3 Sportback,30 TFSI mhev S tronic Pro Line,2025,38655,Benzine,Automaat,120,5,48,20000,669
Audi,A3 Sportback,30 TFSI mhev S tronic Pro Line,2025,38655,Benzine,Automaat,120,5,48,30000,715
Audi,A3 Sportback,30 TFSI mhev S tronic Pro Line,2025,38655,Benzine,Automaat,120,5,48,40000,759
Audi,A3 Sportback,30 TFSI mhev S tronic Pro Line,2025,38655,Benzine,Automaat,120,5,60,20000,639
Audi,A3 Sportback,30 TFSI mhev S tronic Pro Line,2025,38655,Benzine,Automaat,120,5,60,30000,682
Audi,A3 Sportback,30 TFSI mhev S tronic Pro Line,2025,38655,Benzine,Automaat,120,5,60,40000,728
Audi,A3 Sportback,30 TFSI mhev S tronic Advanced edition,2025,41155,Benzine,Automaat,122,5,36,20000,773
Audi,A3 Sportback,30 TFSI mhev S tronic Advanced edition,2025,41155,Benzine,Automaat,122,5,36,30000,824
Audi,A3 Sportback,30 TFSI mhev S tronic Advanced edition,2025,41155,Benzine,Automaat,122,5,36,40000,874
Audi,A3 Sportback,30 TFSI mhev S tronic Advanced edition,2025,41155,Benzine,Automaat,122,5,48,20000,719
Audi,A3 Sportback,30 TFSI mhev S tronic Advanced edition,2025,41155,Benzine,Automaat,122,5,48,30000,767
Audi,A3 Sportback,30 TFSI mhev S tronic Advanced edition,2025,41155,Benzine,Automaat,122,5,48,40000,813
Audi,A3 Sportback,30 TFSI mhev S tronic Advanced edition,2025,41155,Benzine,Automaat,122,5,60,20000,683
Audi,A3 Sportback,30 TFSI mhev S tronic Advanced edition,2025,41155,Benzine,Automaat,122,5,60,30000,728
Audi,A3 Sportback,30 TFSI mhev S tronic Advanced edition,2025,41155,Benzine,Automaat,122,5,60,40000,776
Audi,A3 Sportback,40 TFSIE S tronic S edition,2025,47615,Hybride,Automaat,7,5,36,20000,903
Audi,A3 Sportback,40 TFSIE S tronic S edition,2025,47615,Hybride,Automaat,7,5,36,30000,960
Audi,A3 Sportback,40 TFSIE S tronic S edition,2025,47615,Hybride,Automaat,7,5,36,40000,1016
Audi,A3 Sportback,40 TFSIE S tronic S edition,2025,47615,Hybride,Automaat,7,5,48,20000,827
Audi,A3 Sportback,40 TFSIE S tronic S edition,2025,47615,Hybride,Automaat,7,5,48,30000,881
Audi,A3 Sportback,40 TFSIE S tronic S edition,2025,47615,Hybride,Automaat,7,5,48,40000,934
Audi,A3 Sportback,40 TFSIE S tronic S edition,2025,47615,Hybride,Automaat,7,5,60,20000,780
Audi,A3 Sportback,40 TFSIE S tronic S edition,2025,47615,Hybride,Automaat,7,5,60,30000,831
Audi,A3 Sportback,40 TFSIE S tronic S edition,2025,47615,Hybride,Automaat,7,5,60,40000,888
Audi,A5 Avant,40TFSI 150 kW Advanced edition,2025,66525,Benzine,Automaat,157,5,36,20000,1213
Audi,A5 Avant,40TFSI 150 kW Advanced edition,2025,66525,Benzine,Automaat,157,5,36,30000,1295
Audi,A5 Avant,40TFSI 150 kW Advanced edition,2025,66525,Benzine,Automaat,157,5,36,40000,1374
Audi,A5 Avant,40TFSI 150 kW Advanced edition,2025,66525,Benzine,Automaat,157,5,48,20000,1118
Audi,A5 Avant,40TFSI 150 kW Advanced edition,2025,66525,Benzine,Automaat,157,5,48,30000,1194
Audi,A5 Avant,40TFSI 150 kW Advanced edition,2025,66525,Benzine,Automaat,157,5,48,40000,1268
Audi,A5 Avant,40TFSI 150 kW Advanced edition,2025,66525,Benzine,Automaat,157,5,60,20000,1056
Audi,A5 Avant,40TFSI 150 kW Advanced edition,2025,66525,Benzine,Automaat,157,5,60,30000,1128
Audi,A5 Avant,40TFSI 150 kW Advanced edition,2025,66525,Benzine,Automaat,157,5,60,40000,1204
Audi,A5 Avant,35TFSI 110 kW Advanced edition,2025,59525,Benzine,Automaat,156,5,36,20000,1112
Audi,A5 Avant,35TFSI 110 kW Advanced edition,2025,59525,Benzine,Automaat,156,5,36,30000,1187
Audi,A5 Avant,35TFSI 110 kW Advanced edition,2025,59525,Benzine,Automaat,156,5,36,40000,1259
Audi,A5 Avant,35TFSI 110 kW Advanced edition,2025,59525,Benzine,Automaat,156,5,48,20000,1028
Audi,A5 Avant,35TFSI 110 kW Advanced edition,2025,59525,Benzine,Automaat,156,5,48,30000,1098
Audi,A5 Avant,35TFSI 110 kW Advanced edition,2025,59525,Benzine,Automaat,156,5,48,40000,1165
Audi,A5 Avant,35TFSI 110 kW Advanced edition,2025,59525,Benzine,Automaat,156,5,60,20000,973
Audi,A5 Avant,35TFSI 110 kW Advanced edition,2025,59525,Benzine,Automaat,156,5,60,30000,1038
Audi,A5 Avant,35TFSI 110 kW Advanced edition,2025,59525,Benzine,Automaat,156,5,60,40000,1108
Audi,A5 Avant,40TFSI 150 kW quattro Advanced edition,2025,71525,Benzine,Automaat,163,5,36,20000,1294
Audi,A5 Avant,40TFSI 150 kW quattro Advanced edition,2025,71525,Benzine,Automaat,163,5,36,30000,1380
Audi,A5 Avant,40TFSI 150 kW quattro Advanced edition,2025,71525,Benzine,Automaat,163,5,36,40000,1462
Audi,A5 Avant,40TFSI 150 kW quattro Advanced edition,2025,71525,Benzine,Automaat,163,5,48,20000,1190
Audi,A5 Avant,40TFSI 150 kW quattro Advanced edition,2025,71525,Benzine,Automaat,163,5,48,30000,1270
Audi,A5 Avant,40TFSI 150 kW quattro Advanced edition,2025,71525,Benzine,Automaat,163,5,48,40000,1346
Audi,A5 Avant,40TFSI 150 kW quattro Advanced edition,2025,71525,Benzine,Automaat,163,5,60,20000,1122
Audi,A5 Avant,40TFSI 150 kW quattro Advanced edition,2025,71525,Benzine,Automaat,163,5,60,30000,1196
Audi,A5 Avant,40TFSI 150 kW quattro Advanced edition,2025,71525,Benzine,Automaat,163,5,60,40000,1275
Audi,A5 Avant,35TFSI 110 kW Pro Line,2025,57525,Benzine,Automaat,154,5,36,20000,1053
Audi,A5 Avant,35TFSI 110 kW Pro Line,2025,57525,Benzine,Automaat,154,5,36,30000,1124
Audi,A5 Avant,35TFSI 110 kW Pro Line,2025,57525,Benzine,Automaat,154,5,36,40000,1192
Audi,A5 Avant,35TFSI 110 kW Pro Line,2025,57525,Benzine,Automaat,154,5,48,20000,978
Audi,A5 Avant,35TFSI 110 kW Pro Line,2025,57525,Benzine,Automaat,154,5,48,30000,1043
Audi,A5 Avant,35TFSI 110 kW Pro Line,2025,57525,Benzine,Automaat,154,5,48,40000,1107
Audi,A5 Avant,35TFSI 110 kW Pro Line,2025,57525,Benzine,Automaat,154,5,60,20000,929
Audi,A5 Avant,35TFSI 110 kW Pro Line,2025,57525,Benzine,Automaat,154,5,60,30000,990
Audi,A5 Avant,35TFSI 110 kW Pro Line,2025,57525,Benzine,Automaat,154,5,60,40000,1057
Audi,A5 Avant,40TFSI 150 kW Pro Line,2025,64525,Benzine,Automaat,156,5,36,20000,1143
Audi,A5 Avant,40TFSI 150 kW Pro Line,2025,64525,Benzine,Automaat,156,5,36,30000,1221
Audi,A5 Avant,40TFSI 150 kW Pro Line,2025,64525,Benzine,Automaat,156,5,36,40000,1296
Audi,A5 Avant,40TFSI 150 kW Pro Line,2025,64525,Benzine,Automaat,156,5,48,20000,1060
Audi,A5 Avant,40TFSI 150 kW Pro Line,2025,64525,Benzine,Automaat,156,5,48,30000,1132
Audi,A5 Avant,40TFSI 150 kW Pro Line,2025,64525,Benzine,Automaat,156,5,48,40000,1202
Audi,A5 Avant,40TFSI 150 kW Pro Line,2025,64525,Benzine,Automaat,156,5,60,20000,1005
Audi,A5 Avant,40TFSI 150 kW Pro Line,2025,64525,Benzine,Automaat,156,5,60,30000,1073
Audi,A5 Avant,40TFSI 150 kW Pro Line,2025,64525,Benzine,Automaat,156,5,60,40000,1145
Audi,A5 Avant,40TFSI 150 kW quattro Pro Line,2025,69525,Benzine,Automaat,163,5,36,20000,1232
Audi,A5 Avant,40TFSI 150 kW quattro Pro Line,2025,69525,Benzine,Automaat,163,5,36,30000,1313
Audi,A5 Avant,40TFSI 150 kW quattro Pro Line,2025,69525,Benzine,Automaat,163,5,36,40000,1392
Audi,A5 Avant,40TFSI 150 kW quattro Pro Line,2025,69525,Benzine,Automaat,163,5,48,20000,1137
Audi,A5 Avant,40TFSI 150 kW quattro Pro Line,2025,69525,Benzine,Automaat,163,5,48,30000,1213
Audi,A5 Avant,40TFSI 150 kW quattro Pro Line,2025,69525,Benzine,Automaat,163,5,48,40000,1286
Audi,A5 Avant,40TFSI 150 kW quattro Pro Line,2025,69525,Benzine,Automaat,163,5,60,20000,1075
Audi,A5 Avant,40TFSI 150 kW quattro Pro Line,2025,69525,Benzine,Automaat,163,5,60,30000,1146
Audi,A5 Avant,40TFSI 150 kW quattro Pro Line,2025,69525,Benzine,Automaat,163,5,60,40000,1221
Audi,A5 Avant,40TFSI 150 kW S edition,2025,69525,Benzine,Automaat,159,5,36,20000,1259
Audi,A5 Avant,40TFSI 150 kW S edition,2025,69525,Benzine,Automaat,159,5,36,30000,1347
Audi,A5 Avant,40TFSI 150 kW S edition,2025,69525,Benzine,Automaat,159,5,36,40000,1432
Audi,A5 Avant,40TFSI 150 kW S edition,2025,69525,Benzine,Automaat,159,5,48,20000,1161
Audi,A5 Avant,40TFSI 150 kW S edition,2025,69525,Benzine,Automaat,159,5,48,30000,1243
Audi,A5 Avant,40TFSI 150 kW S edition,2025,69525,Benzine,Automaat,159,5,48,40000,1322
Audi,A5 Avant,40TFSI 150 kW S edition,2025,69525,Benzine,Automaat,159,5,60,20000,1097
Audi,A5 Avant,40TFSI 150 kW S edition,2025,69525,Benzine,Automaat,159,5,60,30000,1173
Audi,A5 Avant,40TFSI 150 kW S edition,2025,69525,Benzine,Automaat,159,5,60,40000,1255
Audi,A5 Avant,35TFSI 110 kW S edition,2025,62525,Benzine,Automaat,157,5,36,20000,1153
Audi,A5 Avant,35TFSI 110 kW S edition,2025,62525,Benzine,Automaat,157,5,36,30000,1233
Audi,A5 Avant,35TFSI 110 kW S edition,2025,62525,Benzine,Automaat,157,5,36,40000,1310
Audi,A5 Avant,35TFSI 110 kW S edition,2025,62525,Benzine,Automaat,157,5,48,20000,1066
